Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value,cleaned_text
1079874843196108800,31-12-2018,El Comercio Perú,Perú,ADEX: Se debe redoblar esfuerzos para reducir mortalidad de firmas exportadoras ►https://t.co/4CRUBn5epM,No,adex se debe redoblar esfuerzos para reducir mortalidad de firmas exportadora ► httpstcocrubnepm
1108532254949732353,21-03-2019,Prensa Libre,Guatemala,El nuevo tráiler de “Toy Story 4” revela la trama de la cinta. La nueva historia de juguetes ya está más cerca.,No,"el nuevo tráiler de "" toy story "" revela la trama de la cinta la nueva historia de juguetes ya está más cerca"
1099043408105099264,22-02-2019,Prensa Libre,Guatemala,Video: ¿por qué existe la H en español si no suena? La pregunta: ¿por qué existe la H en español si no suena? Aquí la explicación --,Clickbait,video ¿ por qué existe la h en español si suena la pregunta ¿ por qué existe la h en español si suena aquí la explicación
1358270639094837250,07-02-2021,Prensa Libre,Guatemala,"Liberan a los 22 efectivos de seguridad retenidos por pobladores de San Luis, Petén. Mediante un comunicado de prensa, el Ministerio de Gobernación anunció las acciones legales a tomar por las agresiones a las fuerzas de seguridad.",No,liberan los   efectivos de seguridad retenidos por pobladore de san luis petén mediante un comunicado de prensa el ministerio de gobernación anunció las acciones legale tomar por las agresiones las fuerzas de seguridad
1357844748183236609,06-02-2021,Prensa Libre,Guatemala,"Cristiano Ronaldo cumple 36 años: los momentos clave desde Funchal hasta llegar a Turín. Cristiano Ronaldo celebra este cinco de febrero los 36 años convertido en una leyenda del fútbol. Ha sido un largo y exitoso viaje desde que saliera de su Funchal natal, en la isla de Madeira, hast…",No,cristiano ronaldo cumple   años los momentos clave desde funchal hasta llegar turín cristiano ronaldo celebra este cinco de febrero los   años convertido en una leyenda del fútbol ha sido un largo y exitoso viaje desde que saliera de su funchal natal en la isla de madeira hast …
1052009828648964097,16-10-2018,El Comercio Perú,Perú,Perú vs. EE.UU.: La valorización de los jugadores estadounidenses ►https://t.co/i39nac7HED,Clickbait,perú vs eeuu la valorización de los jugadores estadounidense ► httpstcoinache
967610103938592769,25-02-2018,Prensa Libre,Guatemala,"¿Cuáles son los teléfonos móviles que emiten más radiación y qué puedes hacer al respecto? ¿Sabe cuánta radiación emite su dispositivo? Aquí le mostramos.
https://t.co/XaZwghu071",Clickbait,"¿ cuále son los teléfonos móviles que emiten más radiación y qué puede hacer al respecto ¿ sabe cuánta radiación emite su dispositivo aquí le mostramos 
 httpstcoxazwghu"
1047175635116777472,02-10-2018,El Comercio Perú,Perú,Amazon aumenta salario mínimo a US$15 por hora ►https://t.co/w1173sEYwc,No,amazon aumenta salario mínimo por hora ► httpstcowseywc
1045017662273802240,26-09-2018,El Comercio Perú,Perú,Produce: Decretos emitidos impulsarán la productividad de las mypes ►https://t.co/stgvgFDoOg,No,produce decreto emitido impulsarán la productividad de las mypes ► httpstcostgvgfdoog
1364210929014091778,23-02-2021,El Mundo,España,"Un hombre de 93 años fallece al arder el salón de su vivienda en el distrito de Retiro
https://t.co/UaATzbIHrf",No,"un hombre de   años fallece al arder el salón de su vivienda en el distrito de retiro 
 httpstcouaatzbihrf"
1355623882993127431,30-01-2021,El Comercio,Ecuador,Arsenal y Manchester United se olvidan de los goles y empatan por la Premier,No,arsenal y manchester united se olvidan de los goles y empatan por la premier
1367327965017694209,04-03-2021,El Comercio,Ecuador,Perú supera los 47 000 fallecidos y recibe primer lote de vacunas de Pfizer,No,perú supera los    fallecido y recibe primer lote de vacunas de pfizer
1366928836898783234,03-03-2021,El Comercio,Ecuador,"Christopher Capito, un actor ecuatoriano a las puertas de Hollywood. ¡ECUADOR A LAS PUERTAS DE HOLLYWOOD! 🇪🇨👏🏻 🎞️

Christopher Capito, de 24 años, ha trabajado en más de una quincena de producciones audiovisuales en EE.UU.; protagonizará una serie de Netflix »",No,"christopher capito un actor ecuatoriano las puertas de hollywood ¡ ecuador las puertas de hollywood 🇪 🇨 👏 🏻 🎞 ️ 

 christopher capito de   años ha trabajado en más de una quincena de producciones audiovisuale en eeuu protagonizará una serie de netflix »"
1361685439590055939,16-02-2021,El Mundo,España,"Llega la hora de ESUE, la renovada escuela de Unidad Editorial. RT @unidadeditorial: Llega la hora de ESUE, la renovada @EscuelaUE
https://t.co/meYNO5sGLb",No,"llega la hora de esue la renovada escuela de unidad editorial rt unidadeditorial llega la hora de esue la renovada escuelaue 
 httpstcomeynosglb"
1368544740199763968,07-03-2021,BBC,Inglaterra,"Coronavirus en América Latina | Por qué las escuelas en la región son las más afectadas del mundo por los cierres de la pandemia. Cerca de tres millones de niños en América Latina no regresaran al colegio una vez se reabran las aulas.

https://t.co/zm9pCwc9KW",Clickbait,"coronavirus en américa latina   por qué las escuelas en la región son las más afectadas del mundo por los cierres de la pandemia cerca de tres millone de niños en américa latina regresaran al colegio una vez se reabran las aulas 

 httpstcozmpcwckw"
1365022306813239299,25-02-2021,El Comercio,Ecuador,"En reunión con prefectos, Arauz dice que la Ley de Defensa de la Dolarización se redactó en EE.UU.",No,en reunión con prefectos arauz dice que la ley de defensa de la dolarización se redactó en eeuu
1363624543626133504,21-02-2021,El Comercio,Ecuador,"Delfín consiguió un triunfo agónico ante el Técnico Universitario, en el debut del DT Paúl Vélez en el banquillo manabita
https://t.co/hu9ZQ4I7Jo",No,"delfín consiguió un triunfo agónico ante el técnico universitario en el debut del dt paúl vélez en el banquillo manabita 
 httpstcohuzqijo"
1363627058002296834,21-02-2021,El Comercio,Ecuador,"#ATENCIÓN | Agentes desalojan a jugadores en cancha; eventos clandestinos y consumo de licor aumentan en #Quito en una semana, pese a la pandemia »",No,atención   agente desalojan jugadore en cancha evento clandestino y consumo de licor aumentan en quito en una semana pese la pandemia »
1360381925140094978,13-02-2021,El Comercio,Ecuador,Migrantes varados en la frontera mexicana renuevan la esperanza,Clickbait,migrante varado en la frontera mexicana renuevan la esperanza
1359127969864822785,09-02-2021,El Comercio,Ecuador,Un estudio en guarderías demuestra la baja transmisión de covid-19 entre niños. #ATENCIÓN | Un estudio revela las tasas de infección del #covid19 en las guarderías. ¿Focos de contagio? »,No,un estudio en guarderías demuestra la baja transmisión de covid entre niños atención   un estudio revela las tasas de infección del covid en las guarderías ¿ focos de contagio »
1358441768103075844,07-02-2021,El Comercio,Ecuador,"Observadores y delegados constataron que 6,4 millones de papeletas con error están selladas y con custodia policial. #Elecciones2021Ec | 6,4 millones de papeletas con error están selladas y con custodia policial y militar. ¿Por qué no fueron destruidas? »",Clickbait,observadore y delegado constataron que   millone de papeletas con error están sellada y con custodia policial eleccionesec    millone de papeletas con error están sellada y con custodia policial y militar ¿ por qué fueron destruida »
1366051553430364164,28-02-2021,BBC,Inglaterra,"Vacuna contra el covid-19 l ""No me pregunten cuál es la mejor"": el testimonio de un epidemiólogo en medio de la campaña de vacunación. La pregunta resume una nueva preocupación",No,vacuna contra el covid l pregunten cuál es la mejor el testimonio de un epidemiólogo en medio de la campaña de vacunación la pregunta resume una nueva preocupación
1368127949615022080,06-03-2021,El País Madrid,España,El PNV pide al PP normalizar las relaciones casi tres años después de la moción de censura a Rajoy,No,el pnv pide al pp normalizar las relaciones casi tre años después de la moción de censura rajoy
1363755682302943232,22-02-2021,El País,Uruguay,El debate que dejó la peor nevada que se ha registrado en la historia de Texas,Clickbait,el debate que dejó la peor nevada que se ha registrado en la historia de texas
1362073425632759812,17-02-2021,BBC,Inglaterra,"Entrevista con Roberta Jacobson: ""La verdad es que la mayoría no va a calificar para recibir asilo en EE.UU."" Entrevista con Roberta Jacobson: ""La gran mayoría de los que intentan cruzar la frontera de manera irregular no va a entrar a EE.UU.""",No,entrevista con roberta jacobson la verdad es que la mayoría va calificar para recibir asilo en eeuu entrevista con roberta jacobson la gran mayoría de los que intentan cruzar la frontera de manera irregular va entrar eeuu
1361043320915562501,14-02-2021,BBC,Inglaterra,"El Senado de EE.UU. absuelve a Trump: ""La mayoría de los republicanos en el Congreso teme enfadar a las decenas de millones que votaron por él"" La absolución de Trump ""es un cálculo político que reconoce que el populismo está en aumento dentro del Partido Republicano"", le dice a BBC Mundo, William Howell, catedrático de ciencia política en la Universidad de Chicago.",No,el senado de eeuu absuelve trump la mayoría de los republicanos en el congreso teme enfadar las decenas de millones que votaron por él la absolución de trump es un cálculo político que reconoce que el populismo está en aumento dentro del partido republicano le dice bbc mundo william howell catedrático de ciencia política en la universidad de chicago
1360824561353314307,14-02-2021,BBC,Inglaterra,"""Nuestro país se está desmoronando"": el multimillonario estadounidense que pide que los más ricos paguen más impuestos. Puede sonar extraño que un multimillonario pida que le cobren más impuestos. Pero los hay.",Clickbait,nuestro país se está desmoronando el multimillonario estadounidense que pide que los más ricos paguen más impuesto puede sonar extraño que un multimillonario pida que le cobren más impuestos pero los hay
1360499185326444547,13-02-2021,BBC,Inglaterra,"Edicto de Caracalla: cómo fue la mayor concesión de ciudadanía en la historia y qué lecciones nos dejó. De un día para otro, la mayoría de los habitantes de las provincias conquistadas por el Imperio romano recibieron la ciudadanía plena. Te contamos por qué el emperador Caracalla tomó esa decisión y qué nos enseña hoy",Clickbait,edicto de caracalla cómo fue la mayor concesión de ciudadanía en la historia y qué leccione nos dejó de un día para otro la mayoría de los habitantes de las provincias conquistada por el imperio romano recibieron la ciudadanía plena te contamos por qué el emperador caracalla tomó esa decisión y qué nos enseña hoy
1360248411891630083,12-02-2021,BBC,Inglaterra,"Golpe de Estado en Myanmar: ""Creo que debo contribuir, incluso con mi vida, a oponerme a la dictadura"" ""Sabemos que los militares están organizados pero nosotros, el pueblo de Myanmar, odiamos la dictadura militar""",No,golpe de estado en myanmar creo que debo contribuir incluso con mi vida oponerme la dictadura sabemos que los militares están organizado pero nosotros el pueblo de myanmar odiamos la dictadura militar
1359301963461066757,10-02-2021,BBC,Inglaterra,"Kobe Bryant: revelan las causas oficiales del accidente de helicóptero en el que murieron el astro de la NBA y su hija. La muerte de Kobe Bryant estremeció al mundo hace más de un año. Ahora, las autoridades de EE.UU. revelaron oficialmente qué pudo haber pasado ese día.",Clickbait,kobe bryant revelan las causas oficiale del accidente de helicóptero en el que murieron el astro de la nba y su hija la muerte de kobe bryant estremeció al mundo hace más de un año ahora las autoridades de eeuu revelaron oficialmente qué pudo haber pasado ese día
1359003594297667584,09-02-2021,BBC,Inglaterra,"""La depresión tiene que ver con las ganas de vivir, no con estar contento o triste"" ""Terminé poniéndole 'Las muertes chiquitas' porque me pareció que honraba lo que se siente estar deprimido, es como estar muerto en chiquito"".",No,la depresión tiene que ver con las ganas de vivir con estar contento o triste terminé poniéndole las muertes chiquitas porque pareció que honraba lo que se siente estar deprimido es como estar muerto en chiquito
1358634435365715968,08-02-2021,BBC,Inglaterra,"Cómo tu personalidad cambia a medida que cumples años. ""No somos la misma persona durante toda nuestra vida"", señala René Mõttus, psicólogo de la Universidad de Edimburgo.",Clickbait,cómo tu personalidad cambia medida que cumple años somos la misma persona durante toda nuestra vida señala rené mõttus psicólogo de la universidad de edimburgo
1439549874110861312,19-09-2021,El País,Uruguay,"Diego Forlán se despidió de Atenas: ""No queríamos este desenlace, pero el fútbol es así""",No,diego forlán se despidió de atenas queríamos este desenlace pero el fútbol es así
1421001740711825408,30-07-2021,El País,Uruguay,"Marianella Morena habla de ""Muñecas de piel"", la obra de teatro que llegó a la Justicia",Clickbait,marianella morena habla de muñecas de piel la obra de teatro que llegó la justicia
1416403375097327617,17-07-2021,El Tiempo,Colombia,¿Puedo tomar trago después de vacunarme contra el covid-19?,Clickbait,¿ puedo tomar trago después de vacunarme contra el covid
1439278750139654153,18-09-2021,El Tiempo,Colombia,📱 ¡Truco para Whatsapp! Le contamos cómo bloquear un contacto sin entrar a una conversación →,Clickbait,📱 ¡ truco para whatsapp le contamos cómo bloquear un contacto sin entrar una conversación →
1438830716431835139,17-09-2021,El Tiempo,Colombia,"Lo que un inversionista debería saber si compra o vende acciones de Avianca. Por su proceso de reorganización, el valor de los títulos de la compañía se reduciría a cero.",Clickbait,lo que un inversionista debería saber si compra o vende accione de avianca por su proceso de reorganización el valor de los títulos de la compañía se reduciría cero
1438465366099890179,16-09-2021,El Tiempo,Colombia,EL TIEMPO le explica todo lo que debe saber del POT de Bogotá. #ElTiempoLeCuenta todo lo que debe saber del POT de Bogotá 🏙️ →,Clickbait,el tiempo le explica todo lo que debe saber del pot de bogotá eltiempolecuenta todo lo que debe saber del pot de bogotá 🏙 ️ →
1425154079437856768,10-08-2021,El País Madrid,España,"El gobernador de Nueva York, Andrew Cuomo, dimite asediado por el escándalo del acoso sexual. El demócrata mantiene su inocencia, pero renuncia arguyendo que lo hace por el bien de los neoyorquinos",No,el gobernador de nueva york andrew cuomo dimite asediado por el escándalo del acoso sexual el demócrata mantiene su inocencia pero renuncia arguyendo que lo hace por el bien de los neoyorquinos
1434803557858005000,06-09-2021,El Universal México,México,"América gana el clásico amistoso y hunde más a Chivas. AMÉRICA SE LLEVA EL CLÁSICO 🦅😎

Chivas y Vucetich suman una derrota más, cayeron ante las 'Águilas' 🐐📉

https://t.co/zAHend8JRx",No,"américa gana el clásico amistoso y hunde más chivas américa se lleva el clásico 🦅 😎 

 chivas y vucetich suman una derrota más cayeron ante las águilas 🐐 📉 

 httpstcozahendjrx"
1440418770741129220,21-09-2021,El Universal México,México,El Festival Tim Burton tendrá edición de Halloween. RT @Univ_Destinos: Tendrá actividades al estilo de los cuartos de escape y hasta camping,No,el festival tim burton tendrá edición de halloween rt univdestinos tendrá actividades al estilo de los cuartos de escape y hasta camping
1432840423899373568,31-08-2021,La Prensa Gráfica,El Salvador,"Precio del tambo de gas aumentará $0.15 a partir de mañana. #ElSalvador | Con este nuevo incremento, el gas propano acumula un alza $1.94 en los últimos tres mes, de acuerdo con datos oficiales.   
https://t.co/2d02XTytae vía @prensagrafica",No,"precio del tambo de gas aumentará   partir de mañana elsalvador   con este nuevo incremento el gas propano acumula un alza   en los últimos tres mes de acuerdo con datos oficiale   
 httpstcodxtytae vía prensagrafica"
1437851606750572546,14-09-2021,El Comercio Perú,Perú,"Tarapoto: más de 500 trabajadores fueron vacunados contra el COVID-19 en su mismo centro de labores
https://t.co/bgBxKpLUUv",No,"tarapoto más de   trabajadore fueron vacunados contra el covid en su mismo centro de labores 
 httpstcobgbxkpluuv"
1441207936743706628,24-09-2021,El Comercio Perú,Perú,El trágico caso de violencia de género por el que el Estado argentino pidió disculpas ►https://t.co/oRbVeg83ZZ,Clickbait,el trágico caso de violencia de género por el que el estado argentino pidió disculpas ► httpstcoorbvegzz
1442394828713644032,27-09-2021,La Vanguardia,España,"OPINIÓN | 'Ir y venir por el Bogatell'.

""La mayoría eran menores de edad con sus botellas de alcohol y las ginebras más baratas"", afirma @jordibaste. 

https://t.co/W7WSRPY7Xd",No,"opinión   ir y venir por el bogatell 

 la mayoría eran menores de edad con sus botellas de alcohol y las ginebras más baratas afirma jordibaste 

 httpstcowwsrpyxd"
1435656881742168067,08-09-2021,La Prensa Gráfica,El Salvador,"La Corte declara inexistente información patrimonial de todos los ministros de Bukele, Ley les manda cesar funciones si no cumplen. La Sección de Probidad de la @CorteSupremaSV reveló que los actuales ministros no han presentado sus declaraciones patrimoniales. Acá los detalles:
https://t.co/Dd6NMBrqO4",No,"la corte declara inexistente información patrimonial de todos los ministros de bukele ley les manda cesar funcione si cumplen la sección de probidad de la cortesupremasv reveló que los actuale ministros han presentado sus declaracione patrimoniale acá los detalle 
 httpstcoddnmbrqo"
1442348271830282242,27-09-2021,La Tercera,Chile,"Simone Inzaghi, DT de Inter: “Sánchez entró de buena manera al partido, a un alto nivel”",No,"simone inzaghi dt de inter "" sánchez entró de buena manera al partido un alto nivel """
1400500023381667849,03-06-2021,La Prensa Gráfica,El Salvador,"Alza en tarifas de los fletes marítimos impacta el comercio. ]#Aumento | Los precios de los fletes marítimos continúan elevados, un costo que ha impactado especialmente a Centroamérica, según advirtieron empresas agremiadas a la ASAC
https://t.co/Us4rI0r0is",No,"alza en tarifas de los fletes marítimos impacta el comercio aumento   los precios de los fletes marítimos continúan elevado un costo que ha impactado especialmente centroamérica según advirtieron empresas agremiadas la asac 
 httpstcousriri"
1372577212461953030,18-03-2021,La Prensa Gráfica,El Salvador,"Comisión de Hacienda aprueba reformas a ley de FIREMPRESA. Presidente de BANDESAL, Juan Pablo Durán, se encuentra en la Asamblea para presenciar la sesión plenaria de hoy, en la que se aprobará la reforma propuesta por el GOES a la ley de FIREMPRESA.

https://t.co/2eANsGYKot",No,"comisión de hacienda aprueba reformas ley de firempresa presidente de bandesal juan pablo durán se encuentra en la asamblea para presenciar la sesión plenaria de hoy en la que se aprobará la reforma propuesta por el go la ley de firempresa 

 httpstcoeansgykot"
1438197334379216897,15-09-2021,El Comercio Perú,Perú,"Abimael Guzmán: Pleno del Congreso verá este jueves proyectos relacionados a restos del genocida. Abimael Guzmán: proyectos relacionados a restos del genocida se verán directamente en el pleno del Congreso. La Junta de Portavoces del Congreso acordó exonerar del trámite de comisiones las iniciativas
► Por René Zubietta Pacco [@renezp]
https://t.co/OycgprxP5s",No,"abimael guzmán pleno del congreso verá este jueve proyecto relacionado restos del genocida abimael guzmán proyecto relacionado restos del genocida se verán directamente en el pleno del congreso la junta de portavoces del congreso acordó exonerar del trámite de comisiones las iniciativas 
 ► por rené zubietta pacco renezp 
 httpstcooycgprxps"
1433741958787260429,03-09-2021,abc,España,"'El Accidente', el extraño objeto espacial que no encaja con nada conocido",Clickbait,el accidente el extraño objeto espacial que encaja con nada conocido
1441824228630802433,25-09-2021,La Vanguardia,España,"Aragonès denuncia en Cerdeña que “la represión continúa”.

El president de la Generalitat y vicepresident Puigneró realizan un trayecto por mar de más de doce horas para arropar a Puigdemont. Informa: @annabujcusso 

https://t.co/Zmz7MsLaLp",No,"aragonès denuncia en cerdeña que "" la represión continúa "" 

 el president de la generalitat y vicepresident puigneró realizan un trayecto por mar de más de doce horas para arropar puigdemont informa annabujcusso 

 httpstcozmzmslalp"
1438188088833019904,15-09-2021,Prensa Libre,Guatemala,Guatemala cae ante Egipto y complica su clasificación a octavos de final. #Lituania2021 l Guatemala no pudo ante Egipto.,No,guatemala cae ante egipto y complica su clasificación octavos de final lituania l guatemala pudo ante egipto
1441741825182556161,25-09-2021,Diario Libre,República Dominicana,"| #ActualidadDL| “Caiga quien caiga”: Abinader le declara la guerra al crimen organizado.

Ampliar aquí ”",No,"  actualidaddl "" caiga quien caiga "" abinader le declara la guerra al crimen organizado 

 ampliar aquí """
1441576836832575489,25-09-2021,La Prensa Gráfica,El Salvador,"#ElSalvador  | Corte Suprema apela resolución que frena el cese de jueces y magistrados.
",No,"elsalvador    corte suprema apela resolución que frena el cese de jueces y magistrado 
"
1441345444353880065,24-09-2021,La Vanguardia,España,Vueling plantea un ERTE por causas económicas para 4.000 empleados. La aerolínea se suma a Iberia y Globalia ante la lenta recuperación del tráfico aéreo; la medida solo se aplicaría si no se prorrogan los expedientes por fuerza mayor,No,vuele plantea un erte por causas económicas para   empleado la aerolínea se suma iberia y globalia ante la lenta recuperación del tráfico aéreo la medida solo se aplicaría si se prorrogan los expedientes por fuerza mayor
1441176149552353291,23-09-2021,La Prensa Gráfica,El Salvador,"""Pensé que era demasiado joven para tener cáncer de mama"" Tras la noticia por la muerte de una cantante del popular grupo femenino ""Girls Aloud""- por cáncer de mama, con solo 39 años, un sitio web especializado ha sido inundado de visitas buscando información. #Salud ",No,pensé que era demasiado joven para tener cáncer de mama tras la noticia por la muerte de una cantante del popular grupo femenino girl aloud por cáncer de mama con solo   años un sitio web especializado ha sido inundado de visitas buscando información salud
1441885221234827266,25-09-2021,La Tercera,Chile,"Tricel acoge recursos de Apruebo Dignidad, Chile Podemos Más y Republicanos y ordena reinscribir candidaturas impugnadas por el Servel tras fallas en su plataforma web",No,tricel acoge recursos de apruebo dignidad chile podemos más y republicanos y ordena reinscribir candidaturas impugnada por el servel tras fallas en su plataforma web
1440944019081621512,23-09-2021,La Vanguardia,España,"OPINIÓN | El planazo de ERC y JxCat.

""A pesar de lo aprobado, el Pla de Govern sigue siendo múltiple, lo que equivale a decir que en realidad no hay plan, como se ha venido observando cada vez que un tema aparece en la agenda"", escribe @JosepMartBlanch.

https://t.co/vyDQO25gOl",No,"opinión   el planazo de erc y jxcat 

 pesar de lo aprobado el pla de govern sigue siendo múltiple lo que equivale decir que en realidad hay plan como se ha venido observando cada vez que un tema aparece en la agenda escribe josepmartblanch 

 httpstcovydqogol"
1439890829275926529,20-09-2021,La Vanguardia,España,"Marcha nazi de Chueca: ¿Por qué se permitió la manifestación?

Fuentes de la Delegación del Gobierno aseguran que la marcha que se había autorizado correspondía a una solicitada por la asociación ""San Blas Canillejas"" en contra de las 'Agendas 2030/2050"".

https://t.co/MjEHqJYp1W",Clickbait,"marcha nazi de chueca ¿ por qué se permitió la manifestación 

 fuente de la delegación del gobierno aseguran que la marcha que se había autorizado correspondía una solicitada por la asociación san blas canillejas en contra de las agendas 

 httpstcomjehqjypw"
1441102588309434378,23-09-2021,Diario Libre,República Dominicana,"|#ActualidadDL|  Proyecto de ley: negocios necesitarán licencia para expendio de bebidas alcohólicas

🔗https://t.co/BK4Y13HdMs

#DiarioLibre #Proyecto #Leyes #Alcohol",No,"actualidaddl   proyecto de ley negocios necesitarán licencia para expendio de bebidas alcohólicas 

 🔗 httpstcobkyhdms 

 diariolibre proyecto leyes alcohol"
1434652564994154499,05-09-2021,La Tercera,Chile,"Qué es la carga alostática y por qué hay que tratar de mantenerla reducida
https://t.co/KJWCSdTcQV",Clickbait,"qué es la carga alostática y por qué hay que tratar de mantenerla reducida 
 httpstcokjwcsdtcqv"
1440721641479151616,22-09-2021,abc,España,Verdasco sustituirá a Albert Costa como director de las Finales de la Copa Davis,No,verdasco sustituirá albert costa como director de las finales de la copa davis
1430098173784170496,24-08-2021,abc,España,Realme GT Master Edition: un 'smartphone' que demuestra que segundas partes nunca fueron buenas,No,realme gt master edition un smartphone que demuestra que segundas part nunca fueron buena
1433852541616357376,03-09-2021,La Tercera,Chile,Chris Tamayo: la nueva estrella cubana del reggaetón al que Chile le rechazó la visa dos veces,No,chris tamayo la nueva estrella cubana del reggaetón al que chile le rechazó la visa do vece
1439898284139720711,20-09-2021,La Vanguardia,España,"Que no te la cuelen: Todos los bulos, confusiones y exageraciones sobre el volcán de La Palma. Te desvelamos las falsas informaciones que han surgido a raíz de la erupción del volcán de Cumbre Vieja",Clickbait,que te la cuelen todo los bulos confusione y exageraciones sobre el volcán de la palma te desvelamos las falsas informacione que han surgido raíz de la erupción del volcán de cumbre vieja
1402300946152046592,08-06-2021,El Comercio Perú,Perú,"Un caracol y sus crías fueron preservados 99 millones de años casi intactos en ámbar
https://t.co/R6peq1VCaK",No,"un caracol y sus cría fueron preservado   millone de años casi intacto en ámbar 
 httpstcorpeqvcak"
1439278041558040576,18-09-2021,La Vanguardia,España,"@tonimunoz Los botellones se trasladan de las fiestas populares a las universidades.

La relajación de las restricciones y el cierre del ocio nocturno propician las aglomeraciones de jóvenes que consumen alcohol en la vía pública. Informa @RaquelQuelart. 

https://t.co/pzzSb8NC5w",No,"tonimunoz los botellones se trasladan de las fiestas populare las universidade 

 la relajación de las restriccione y el cierre del ocio nocturno propician las aglomeracione de jóvenes que consuman alcohol en la vía pública informa raquelquelart 

 httpstcopzzsbncw"
1438867838601555976,17-09-2021,La Vanguardia,España,"El 'Emptyhad', un dolor de cabeza para Guardiola.

El técnico pidió más apoyo de la grada y fue reprendido por el representante de los aficionados del club.

https://t.co/Krv9OUYlSf",No,"el emptyhad un dolor de cabeza para guardiola 

 el técnico pidió más apoyo de la grada y fue reprendido por el representante de los aficionados del club 

 httpstcokrvouylsf"
1439948741260238853,20-09-2021,Diario Libre,República Dominicana,"|#ActualidadDL|  Los ruidos por “teteos” siguen intranquilizando a la ciudadanía del GSD

🔗https://t.co/7MDWf0Td5C

#DiarioLibre #Teteos #Ciudadania #Fiestas",No,"actualidaddl   los ruidos por "" teteo "" siguen intranquilizando la ciudadanía del gsd 

 🔗 httpstcomdwftdc 

 diariolibre teteos ciudadania fiesta"
1392134755639042052,11-05-2021,El Comercio Perú,Perú,"El mando de PlayStation 5 ya es compatible con dispositivos de Apple
https://t.co/YuEysQZKT3",No,"el mando de playstation   ya es compatible con dispositivos de apple 
 httpstcoyueysqzkt"
1440298505461854211,21-09-2021,El Comercio Perú,Perú,La justicia europea declara a Rusia “responsable” del asesinato del exespía Alexander Litvinenko en Reino Unido,No,"la justicia europea declara rusia "" responsable "" del asesinato del exespía alexander litvinenko en reino unido"
1428756462180782085,20-08-2021,La Tercera,Chile,"Centro Cultural La Moneda realiza panel online para conmemorar Día de la fotografía
https://t.co/Oci3EJQsUj",No,"centro cultural la moneda realiza panel online para conmemorar día de la fotografía 
 httpstcoociejqsuj"
1438557561939189760,16-09-2021,abc,España,"Muere Dusan Ivkovic, el maestro de los banquillos europeos",No,muere dusan ivkovic el maestro de los banquillos europeos
1432885960094720002,01-09-2021,El Universal Venezuela,Venezuela,"'Observando el álbum de fotos familiar', por Mónica Pupo @pupo_monica #Opinión",No,observando el álbum de foto familiar por mónica pupo pupomonica opinión
1436004036415791104,09-09-2021,La Prensa Gráfica,El Salvador,"""Sobreviví al 11-S porque llegué más tarde a trabajar a las Torres Gemelas. Y a veces me siento culpable"" #Internacionales | El colombiano-alemán Hans Gernot Schenk rememora 20 años después los ataques a las Torres Gemelas, donde trabajaba. Dos compañeros suyos murieron y él se salvó por unos pocos minutos.",No,sobreviví al s porque llegué más tarde trabajar las torre gemela y vece siento culpable internacionale   el colombianoalemán hans gernot schenk rememora   años después los ataque las torre gemela donde trabajaba do compañero suyos murieron y él se salvó por unos pocos minuto
1410262760592711687,30-06-2021,La Tercera,Chile,Minsal reporta 2.148 nuevos contagios Covid y 56 fallecidos: Hoy se registra el número de casos diarios más bajo en seis meses y la menor cantidad de activos en 124 días,No,minsal reporta   nuevos contagios covid y   fallecidos hoy se registra el número de casos diario más bajo en seis mese y la menor cantidad de activos en   días
1437067777399984132,12-09-2021,La Vanguardia,España,Estalla la rivalidad Hamilton-Verstappen con otro accidente en Monza. El inglés y el neerlandés quedan fuera de carrera por un toque y allanan la victoria de McLaren con Ricciardo,No,estalla la rivalidad hamiltonverstappen con otro accidente en monza el inglés y el neerlandés quedan fuera de carrera por un toque y allanan la victoria de mclaren con ricciardo
1376933738387542020,30-03-2021,El Comercio Perú,Perú,"Las incertidumbres por vacunas de Sinopharm: voluntarios sin respuestas y nuevos lotes sin fecha. #Sinopharm: entre voluntarios a la deriva e incertidumbre por la falta de fecha para nuevos lotes (Por @Gpereyrac )
https://t.co/wQVkxvlBTj",No,"las incertidumbre por vacuna de sinopharm voluntario sin respuesta y nuevos lotes sin fecha sinopharm entre voluntario la deriva e incertidumbre por la falta de fecha para nuevos lotes por gpereyrac 
 httpstcowqvkxvlbtj"
1417997822691921920,22-07-2021,Prensa Libre,Guatemala,"El brasileño Dani Alves en Tokio 2020: “Soy como Benjamin Button” #Tokio2020 l El antiguo defensa del Barcelona se identificó así con la película que protagoniza Brad Pitt.
https://t.co/eqihLhcwUn",No,"el brasileño dani alve en tokio   "" soy como benjamin button "" tokio l el antiguo defensa del barcelona se identificó así con la película que protagoniza brad pitt 
 httpstcoeqihlhcwun"
1405941458230726671,18-06-2021,La Tercera,Chile,Esperanza con realismo: el salvavidas para la salud mental en pandemia,No,esperanza con realismo el salvavidas para la salud mental en pandemia
